OBJECTID,PolygonOID,Position,TIF_ID,X,Y
23746,5936,NE,240,184270.062099999748170,184270.062099999748170
23747,5936,SW,240,184250.923700000159442,184250.923700000159442
23748,5936,SE,240,184269.777999999932945,184269.777999999932945
23749,5937,NW,241,184216.992499999701977,184216.992499999701977
23750,5937,NE,241,184250.923700000159442,184250.923700000159442
23751,5937,SW,241,184216.953499999828637,184216.953499999828637
23752,5937,SE,241,184250.923700000159442,184250.923700000159442
23753,5938,NW,242,184250.923700000159442,184250.923700000159442
23754,5938,NE,242,184269.777999999932945,184269.777999999932945
23755,5938,SW,242,184250.923700000159442,184250.923700000159442
23756,5938,SE,242,184269.763199999928474,184269.763199999928474
23757,5939,NW,243,184405.391599999740720,184405.391599999740720
23758,5939,NE,243,184450.923700000159442,184450.923700000159442
23759,5939,SW,243,184405.015300000086427,184405.015300000086427
23760,5939,SE,243,184450.923700000159442,184450.923700000159442
23761,5940,NW,244,184450.923700000159442,184450.923700000159442
23762,5940,NE,244,184462.150700000114739,184462.150700000114739
23763,5940,SW,244,184450.923700000159442,184450.923700000159442
23764,5940,SE,244,184462.194500000216067,184462.194500000216067
23765,5941,NW,247,184405.015300000086427,184405.015300000086427
23766,5941,NE,247,184450.923700000159442,184450.923700000159442
23767,5941,SW,247,184404.458999999798834,184404.458999999798834
23768,5941,SE,247,184450.923700000159442,184450.923700000159442
23769,5942,NW,248,184450.923700000159442,184450.923700000159442
23770,5942,NE,248,184462.194500000216067,184462.194500000216067
23771,5942,SW,248,184450.923700000159442,184450.923700000159442
23772,5942,SE,248,184462.273099999874830,184462.273099999874830
23773,5943,NW,253,184404.458999999798834,184404.458999999798834
23774,5943,NE,253,184450.923700000159442,184450.923700000159442
23775,5943,SW,253,184404.299499999731779,184404.299499999731779
23776,5943,SE,253,184450.923700000159442,184450.923700000159442
23777,5944,NW,254,184450.923700000159442,184450.923700000159442
23778,5944,NE,254,184462.273099999874830,184462.273099999874830
23779,5944,SW,254,184450.923700000159442,184450.923700000159442
23780,5944,SE,254,184462.307599999941885,184462.307599999941885
23781,5945,NW,38,184350.923700000159442,184350.923700000159442
23782,5945,NE,38,184350.923700000159442,184350.923700000159442
23783,5945,SW,38,184350.411600000225008,184350.411600000225008
23784,5945,SE,38,184350.923700000159442,184350.923700000159442
23785,5946,NW,39,184353.099799999967217,184353.099799999967217
23786,5946,NE,39,184383.109299999661744,184383.109299999661744
23787,5946,SW,39,184350.923700000159442,184350.923700000159442
23788,5946,SE,39,184381.011599999852479,184381.011599999852479
23789,5947,NW,43,184350.411600000225008,184350.411600000225008
23790,5947,NE,43,184350.923700000159442,184350.923700000159442
23791,5947,SW,43,184343.612200000323355,184343.612200000323355
23792,5947,SE,43,184350.923700000159442,184350.923700000159442
23793,5948,NW,44,184350.923700000159442,184350.923700000159442
23794,5948,NE,44,184381.011599999852479,184381.011599999852479
23795,5948,SW,44,184350.923700000159442,184350.923700000159442
23796,5948,SE,44,184374.422299999743700,184374.422299999743700
23797,5949,NW,47,184343.612200000323355,184343.612200000323355
23798,5949,NE,47,184350.923700000159442,184350.923700000159442
23799,5949,SW,47,184342.111600000411272,184342.111600000411272
23800,5949,SE,47,184350.923700000159442,184350.923700000159442
23801,5950,NW,48,184350.923700000159442,184350.923700000159442
23802,5950,NE,48,184374.422299999743700,184374.422299999743700
23803,5950,SW,48,184350.923700000159442,184350.923700000159442
23804,5950,SE,48,184372.462899999693036,184372.462899999693036
23805,5951,NW,19,184505.759999999776483,184505.759999999776483
23806,5951,NE,19,184532.876199999824166,184532.876199999824166
23807,5951,SW,19,184505.312699999660254,184505.312699999660254
23808,5951,SE,19,184532.876199999824166,184532.876199999824166
23809,5952,NW,25,184500.923700000159442,184500.923700000159442
23810,5952,NE,25,184500.923700000159442,184500.923700000159442
23811,5952,SW,25,184498.588700000196695,184498.588700000196695
23812,5952,SE,25,184500.923700000159442,184500.923700000159442
23813,5953,NW,26,184505.312699999660254,184505.312699999660254
23814,5953,NE,26,184546.436999999918044,184546.436999999918044
23815,5953,SW,26,184500.923700000159442,184500.923700000159442
23816,5953,SE,26,184539.834999999962747,184539.834999999962747
23817,5954,NW,32,184498.588700000196695,184498.588700000196695
23818,5954,NE,32,184500.923700000159442,184500.923700000159442
23819,5954,SW,32,184493.203200000338256,184493.203200000338256
23820,5954,SE,32,184500.923700000159442,184500.923700000159442
23821,5955,NW,33,184500.923700000159442,184500.923700000159442
23822,5955,NE,33,184539.834999999962747,184539.834999999962747
23823,5955,SW,33,184500.923700000159442,184500.923700000159442
23824,5955,SE,33,184534.086799999698997,184534.086799999698997
23825,5956,NW,11,184708.567499999888241,184708.567499999888241
23826,5956,NE,11,184743.191499999724329,184743.191499999724329
23827,5956,SW,11,184706.210400000214577,184706.210400000214577
23828,5956,SE,11,184741.315499999560416,184741.315499999560416
23829,5957,NW,14,184677.856200000271201,184677.856200000271201
23830,5957,NE,14,184700.923700000159442,184700.923700000159442
23831,5957,SW,14,184672.086600000038743,184672.086600000038743
23832,5957,SE,14,184700.923700000159442,184700.923700000159442
23833,5958,NW,15,184706.210400000214577,184706.210400000214577
23834,5958,NE,15,184741.315499999560416,184741.315499999560416
23835,5958,SW,15,184700.923700000159442,184700.923700000159442
23836,5958,SE,15,184734.411999999545515,184734.411999999545515
23837,5959,NW,20,184672.086600000038743,184672.086600000038743
23838,5959,NE,20,184700.923700000159442,184700.923700000159442
23839,5959,SW,20,184665.276300000026822,184665.276300000026822
23840,5959,SE,20,184686.627100000157952,184686.627100000157952
23841,5960,NW,21,184700.923700000159442,184700.923700000159442
23842,5960,NE,21,184734.411999999545515,184734.411999999545515
23843,5960,SW,21,184700.923700000159442,184700.923700000159442
23844,5960,SE,21,184731.904900000430644,184731.904900000430644
23845,5961,NW,27,184665.276300000026822,184665.276300000026822
23846,5961,NE,27,184686.627100000157952,184686.627100000157952
23847,5961,SW,27,184664.065100000239909,184664.065100000239909
23848,5961,SE,27,184684.952899999916553,184684.952899999916553
23849,5962,NW,51,186078.940799999982119,186078.940799999982119
23850,5962,NE,51,186100.155799999833107,186100.155799999833107
23851,5962,SW,51,186078.186599999666214,186078.186599999666214
23852,5962,SE,51,186100.923700000159442,186100.923700000159442
23853,5963,NW,52,186100.923700000159442,186100.923700000159442
23854,5963,NE,52,186100.923700000159442,186100.923700000159442
23855,5963,SW,52,186100.923700000159442,186100.923700000159442
23856,5963,SE,52,186101.953800000250340,186101.953800000250340
23857,5964,NW,54,186078.186599999666214,186078.186599999666214
23858,5964,NE,54,186100.923700000159442,186100.923700000159442
23859,5964,SW,54,186076.135400000028312,186076.135400000028312
23860,5964,SE,54,186100.923700000159442,186100.923700000159442
23861,5965,NW,55,186100.923700000159442,186100.923700000159442
23862,5965,NE,55,186101.953800000250340,186101.953800000250340
23863,5965,SW,55,186100.923700000159442,186100.923700000159442
23864,5965,SE,55,186107.077499999664724,186107.077499999664724
23865,5966,NW,58,186076.135400000028312,186076.135400000028312
23866,5966,NE,58,186100.923700000159442,186100.923700000159442
23867,5966,SW,58,186071.170599999837577,186071.170599999837577
23868,5966,SE,58,186100.923700000159442,186100.923700000159442
23869,5967,NW,59,186100.923700000159442,186100.923700000159442
23870,5967,NE,59,186107.077499999664724,186107.077499999664724
23871,5967,SW,59,186100.923700000159442,186100.923700000159442
23872,5967,SE,59,186112.201100000180304,186112.201100000180304
23873,5968,NW,62,186071.170599999837577,186071.170599999837577
23874,5968,NE,62,186100.923700000159442,186100.923700000159442
23875,5968,SW,62,186070.703900000080466,186070.703900000080466
23876,5968,SE,62,186100.923700000159442,186100.923700000159442
23877,5969,NW,63,186100.923700000159442,186100.923700000159442
23878,5969,NE,63,186112.201100000180304,186112.201100000180304
23879,5969,SW,63,186100.923700000159442,186100.923700000159442
23880,5969,SE,63,186113.298600000329316,186113.298600000329316
23881,5970,NW,28,185870.664099999703467,185870.664099999703467
23882,5970,NE,28,185893.799200000241399,185893.799200000241399
23883,5970,SW,28,185879.884700000286102,185879.884700000286102
23884,5970,SE,28,185900.923700000159442,185900.923700000159442
23885,5971,NW,29,185900.923700000159442,185900.923700000159442
23886,5971,NE,29,185900.923700000159442,185900.923700000159442
23887,5971,SW,29,185900.923700000159442,185900.923700000159442
23888,5971,SE,29,185902.173200000077486,185902.173200000077486
23889,5972,NW,34,185879.884700000286102,185879.884700000286102
23890,5972,NE,34,185900.923700000159442,185900.923700000159442
23891,5972,SW,34,185900.923700000159442,185900.923700000159442
23892,5972,SE,34,185900.923700000159442,185900.923700000159442
23893,5973,NW,35,185900.923700000159442,185900.923700000159442
23894,5973,NE,35,185902.173200000077486,185902.173200000077486
23895,5973,SW,35,185903.871500000357628,185903.871500000357628
23896,5973,SE,35,185913.532399999909103,185913.532399999909103
23897,5974,NW,40,185903.871500000357628,185903.871500000357628
23898,5974,NE,40,185909.724399999715388,185909.724399999715388
23899,5974,SW,40,185905.769799999892712,185905.769799999892712
23900,5974,SE,40,185910.440299999900162,185910.440299999900162
23901,5975,NW,100,185313.424399999901652,185313.424399999901652
23902,5975,NE,100,185350.923700000159442,185350.923700000159442
23903,5975,SW,100,185312.906799999997020,185312.906799999997020
23904,5975,SE,100,185350.923700000159442,185350.923700000159442
23905,5976,NW,101,185350.923700000159442,185350.923700000159442
23906,5976,NE,101,185353.159799999557436,185353.159799999557436
23907,5976,SW,101,185350.923700000159442,185350.923700000159442
23908,5976,SE,101,185352.901499999687076,185352.901499999687076
23909,5977,NW,102,185306.669900000095367,185306.669900000095367
23910,5977,NE,102,185350.923700000159442,185350.923700000159442
23911,5977,SW,102,185305.559899999760091,185305.559899999760091
23912,5977,SE,102,185350.923700000159442,185350.923700000159442
23913,5978,NW,103,185350.923700000159442,185350.923700000159442
23914,5978,NE,103,185352.901499999687076,185352.901499999687076
23915,5978,SW,103,185350.923700000159442,185350.923700000159442
23916,5978,SE,103,185356.231800000183284,185356.231800000183284
23917,5979,NW,112,186592.931699999608099,186592.931699999608099
23918,5979,NE,112,186598.474000000394881,186598.474000000394881
23919,5979,SW,112,186591.014899999834597,186591.014899999834597
23920,5979,SE,112,186600.923700000159442,186600.923700000159442
23921,5980,NW,113,186600.923700000159442,186600.923700000159442
23922,5980,NE,113,186600.923700000159442,186600.923700000159442
23923,5980,SW,113,186600.923700000159442,186600.923700000159442
23924,5980,SE,113,186610.504099999554455,186610.504099999554455
23925,5981,NW,126,186591.014899999834597,186591.014899999834597
23926,5981,NE,126,186600.923700000159442,186600.923700000159442
23927,5981,SW,126,186586.022199999541044,186586.022199999541044
23928,5981,SE,126,186600.923700000159442,186600.923700000159442
23929,5982,NW,127,186600.923700000159442,186600.923700000159442
23930,5982,NE,127,186615.322499999776483,186615.322499999776483
23931,5982,SW,127,186600.923700000159442,186600.923700000159442
23932,5982,SE,127,186609.869300000369549,186609.869300000369549
23933,5983,NW,132,186600.808799999766052,186600.808799999766052
23934,5983,NE,132,186600.923700000159442,186600.923700000159442
23935,5983,SW,132,186597.732099999673665,186597.732099999673665
23936,5983,SE,132,186600.923700000159442,186600.923700000159442
23937,5984,NW,133,186600.923700000159442,186600.923700000159442
23938,5984,NE,133,186609.869300000369549,186609.869300000369549
23939,5984,SW,133,186600.923700000159442,186600.923700000159442
23940,5984,SE,133,186606.795099999755621,186606.795099999755621
23941,5985,NW,49,192850.923700000159442,192850.923700000159442
23942,5985,NE,49,192850.923700000159442,192850.923700000159442
23943,5985,SW,49,192845.438099999912083,192845.438099999912083
23944,5985,SE,49,192850.923700000159442,192850.923700000159442
23945,5986,NW,50,192866.845700000412762,192866.845700000412762
23946,5986,NE,50,192894.019999999552965,192894.019999999552965
23947,5986,SW,50,192850.923700000159442,192850.923700000159442
23948,5986,SE,50,192885.684899999760091,192885.684899999760091
23949,5987,NW,53,192852.223600000143051,192852.223600000143051
23950,5987,NE,53,192885.684899999760091,192885.684899999760091
23951,5987,SW,53,192852.223600000143051,192852.223600000143051
23952,5987,SE,53,192881.851900000125170,192881.851900000125170
23953,5988,NW,64,193024.271599999628961,193024.271599999628961
23954,5988,NE,64,193045.597400000318885,193045.597400000318885
23955,5988,SW,64,193008.408599999733269,193008.408599999733269
23956,5988,SE,64,193047.931900000199676,193047.931900000199676
23957,5989,NW,66,193000.923700000159442,193000.923700000159442
23958,5989,NE,66,193000.923700000159442,193000.923700000159442
23959,5989,SW,66,192982.019199999980628,192982.019199999980628
23960,5989,SE,66,193000.923700000159442,193000.923700000159442
23961,5990,NW,67,193008.408599999733269,193008.408599999733269
23962,5990,NE,67,193050.923700000159442,193050.923700000159442
23963,5990,SW,67,193000.923700000159442,193000.923700000159442
23964,5990,SE,67,193014.893199999816716,193014.893199999816716
23965,5991,NW,68,193050.923700000159442,193050.923700000159442
23966,5991,NE,68,193052.360100000165403,193052.360100000165403
23967,5991,SW,68,193050.923700000159442,193050.923700000159442
23968,5991,SE,68,193050.923700000159442,193050.923700000159442
23969,5992,NW,71,193002.303700000047684,193002.303700000047684
23970,5992,NE,71,193014.893199999816716,193014.893199999816716
23971,5992,SW,71,193002.303700000047684,193002.303700000047684
23972,5992,SE,71,193009.806200000457466,193009.806200000457466
23973,5993,NW,193,194097.356800000183284,194097.356800000183284
23974,5993,NE,193,194100.923700000159442,194100.923700000159442
23975,5993,SW,193,194097.350599999539554,194097.350599999539554
23976,5993,SE,193,194100.923700000159442,194100.923700000159442
23977,5994,NW,194,194100.923700000159442,194100.923700000159442
23978,5994,NE,194,194143.811800000257790,194143.811800000257790
23979,5994,SW,194,194100.923700000159442,194100.923700000159442
23980,5994,SE,194,194145.866899999789894,194145.866899999789894
23981,5995,NW,197,194097.350599999539554,194097.350599999539554
23982,5995,NE,197,194100.923700000159442,194100.923700000159442
23983,5995,SW,197,194097.756500000134110,194097.756500000134110
23984,5995,SE,197,194100.923700000159442,194100.923700000159442
23985,5996,NW,198,194100.923700000159442,194100.923700000159442
23986,5996,NE,198,194145.866899999789894,194145.866899999789894
23987,5996,SW,198,194100.923700000159442,194100.923700000159442
23988,5996,SE,198,194146.723399999551475,194146.723399999551475
23989,5997,NW,128,195014.177400000393391,195014.177400000393391
23990,5997,NE,128,195029.088200000114739,195029.088200000114739
23991,5997,SW,128,195014.177400000393391,195014.177400000393391
23992,5997,SE,128,195029.182400000281632,195029.182400000281632
23993,5998,NW,134,195004.458599999547005,195004.458599999547005
23994,5998,NE,134,195029.182400000281632,195029.182400000281632
23995,5998,SW,134,195007.746000000275671,195007.746000000275671
23996,5998,SE,134,195032.847500000149012,195032.847500000149012
23997,5999,NW,219,195961.407499999739230,195961.407499999739230
23998,5999,NE,219,195995.608699999749660,195995.608699999749660
23999,5999,SW,219,195962.866200000047684,195962.866200000047684
24000,5999,SE,219,195994.648799999617040,195994.648799999617040
24001,6000,NW,227,195911.903900000266731,195911.903900000266731
24002,6000,NE,227,195948.884200000204146,195948.884200000204146
24003,6000,SW,227,195916.333100000396371,195916.333100000396371
24004,6000,SE,227,195948.849000000394881,195948.849000000394881
24005,6001,NW,228,195981.144399999640882,195981.144399999640882
24006,6001,NE,228,195989.622299999929965,195989.622299999929965
24007,6001,SW,228,195986.458899999968708,195986.458899999968708
24008,6001,SE,228,196000.923700000159442,196000.923700000159442
24009,6002,NW,229,196000.923700000159442,196000.923700000159442
24010,6002,NE,229,196000.923700000159442,196000.923700000159442
24011,6002,SW,229,196000.923700000159442,196000.923700000159442
24012,6002,SE,229,196006.130199999548495,196006.130199999548495
24013,6003,NW,234,195997.592400000430644,195997.592400000430644
24014,6003,NE,234,196000.923700000159442,196000.923700000159442
24015,6003,SW,234,196000.923700000159442,196000.923700000159442
24016,6003,SE,234,196000.923700000159442,196000.923700000159442
24017,6004,NW,235,196000.923700000159442,196000.923700000159442
24018,6004,NE,235,196006.130199999548495,196006.130199999548495
24019,6004,SW,235,196005.699599999934435,196005.699599999934435
24020,6004,SE,235,196011.785400000400841,196011.785400000400841
24021,6005,NW,226,195873.965599999763072,195873.965599999763072
24022,6005,NE,226,195898.018600000068545,195898.018600000068545
24023,6005,SW,226,195868.143000000156462,195868.143000000156462
24024,6005,SE,226,195900.923700000159442,195900.923700000159442
24025,6006,NW,227,195900.923700000159442,195900.923700000159442
24026,6006,NE,227,195900.923700000159442,195900.923700000159442
24027,6006,SW,227,195900.923700000159442,195900.923700000159442
24028,6006,SE,227,195902.869599999859929,195902.869599999859929
24029,6007,NW,238,195882.001699999906123,195882.001699999906123
24030,6007,NE,238,195895.453800000250340,195895.453800000250340
24031,6007,SW,238,195880.607300000265241,195880.607300000265241
24032,6007,SE,238,195898.763100000098348,195898.763100000098348
24033,6008,NW,251,197442.434600000269711,197442.434600000269711
24034,6008,NE,251,197450.923700000159442,197450.923700000159442
24035,6008,SW,251,197443.252399999648333,197443.252399999648333
24036,6008,SE,251,197450.923700000159442,197450.923700000159442
24037,6009,NW,252,197450.923700000159442,197450.923700000159442
24038,6009,NE,252,197461.679200000129640,197461.679200000129640
24039,6009,SW,252,197450.923700000159442,197450.923700000159442
24040,6009,SE,252,197462.416400000452995,197462.416400000452995
24041,6010,NW,257,197443.252399999648333,197443.252399999648333
24042,6010,NE,257,197450.923700000159442,197450.923700000159442
24043,6010,SW,257,197444.094399999827147,197444.094399999827147
24044,6010,SE,257,197450.923700000159442,197450.923700000159442
24045,6011,NW,258,197450.923700000159442,197450.923700000159442
24046,6011,NE,258,197462.416400000452995,197462.416400000452995
24047,6011,SW,258,197450.923700000159442,197450.923700000159442
24048,6011,SE,258,197453.738900000229478,197453.738900000229478
24049,6012,NW,268,197631.371000000275671,197631.371000000275671
24050,6012,NE,268,197650.923700000159442,197650.923700000159442
24051,6012,SW,268,197625.264000000432134,197625.264000000432134
24052,6012,SE,268,197650.923700000159442,197650.923700000159442
24053,6013,NW,269,197650.923700000159442,197650.923700000159442
24054,6013,NE,269,197686.408300000242889,197686.408300000242889
24055,6013,SW,269,197650.923700000159442,197650.923700000159442
24056,6013,SE,269,197685.735399999655783,197685.735399999655783
24057,6014,NW,270,197647.882799999788404,197647.882799999788404
24058,6014,NE,270,197650.923700000159442,197650.923700000159442
24059,6014,SW,270,197647.882799999788404,197647.882799999788404
24060,6014,SE,270,197650.923700000159442,197650.923700000159442
24061,6015,NW,271,197650.923700000159442,197650.923700000159442
24062,6015,NE,271,197685.735399999655783,197685.735399999655783
24063,6015,SW,271,197650.923700000159442,197650.923700000159442
24064,6015,SE,271,197684.896599999628961,197684.896599999628961
24065,6016,NW,429,199610.052600000053644,199610.052600000053644
24066,6016,NE,429,199619.689199999906123,199619.689199999906123
24067,6016,SW,429,199611.017599999904633,199611.017599999904633
24068,6016,SE,429,199620.523099999874830,199620.523099999874830
24069,6017,NW,443,199611.017599999904633,199611.017599999904633
24070,6017,NE,443,199620.523099999874830,199620.523099999874830
24071,6017,SW,443,199612.532100000418723,199612.532100000418723
24072,6017,SE,443,199621.836099999956787,199621.836099999956787
24073,6018,NW,464,199612.532100000418723,199612.532100000418723
24074,6018,NE,464,199621.836099999956787,199621.836099999956787
24075,6018,SW,464,199613.139700000174344,199613.139700000174344
24076,6018,SE,464,199622.356900000013411,199622.356900000013411
24077,6019,NW,444,200100.532899999991059,200100.532899999991059
24078,6019,NE,444,200100.923700000159442,200100.923700000159442
24079,6019,SW,444,200100.923700000159442,200100.923700000159442
24080,6019,SE,444,200100.923700000159442,200100.923700000159442
24081,6020,NW,445,200100.923700000159442,200100.923700000159442
24082,6020,NE,445,200119.039200000464916,200119.039200000464916
24083,6020,SW,445,200101.693699999712408,200101.693699999712408
24084,6020,SE,445,200120.059899999760091,200120.059899999760091
24085,6021,NW,465,200101.693699999712408,200101.693699999712408
24086,6021,NE,465,200120.059899999760091,200120.059899999760091
24087,6021,SW,465,200101.903199999593198,200101.903199999593198
24088,6021,SE,465,200120.232400000095367,200120.232400000095367
24089,6022,NW,430,200171.302899999544024,200171.302899999544024
24090,6022,NE,430,200180.522400000132620,200180.522400000132620
24091,6022,SW,430,200172.302099999971688,200172.302099999971688
24092,6022,SE,430,200181.747000000439584,200181.747000000439584
24093,6023,NW,446,200172.302099999971688,200172.302099999971688
24094,6023,NE,446,200181.747000000439584,200181.747000000439584
24095,6023,SW,446,200173.310300000011921,200173.310300000011921
24096,6023,SE,446,200182.973799999803305,200182.973799999803305
24097,6024,NW,466,200173.310300000011921,200173.310300000011921
24098,6024,NE,466,200182.973799999803305,200182.973799999803305
24099,6024,SW,466,200173.415000000037253,200173.415000000037253
24100,6024,SE,466,200183.088899999856949,200183.088899999856949
24101,6025,NW,380,199954.430399999953806,199954.430399999953806
24102,6025,NE,380,199966.404400000348687,199966.404400000348687
24103,6025,SW,380,199954.884700000286102,199954.884700000286102
24104,6025,SE,380,199966.814799999818206,199966.814799999818206
24105,6026,NW,394,199954.884700000286102,199954.884700000286102
24106,6026,NE,394,199966.814799999818206,199966.814799999818206
24107,6026,SW,394,199955.493400000035763,199955.493400000035763
24108,6026,SE,394,199967.358099999837577,199967.358099999837577
24109,6027,NW,410,199955.493400000035763,199955.493400000035763
24110,6027,NE,410,199967.358099999837577,199967.358099999837577
24111,6027,SW,410,199955.527900000102818,199955.527900000102818
24112,6027,SE,410,199967.385099999606609,199967.385099999606609
24113,6028,NW,447,200364.536799999885261,200364.536799999885261
24114,6028,NE,447,200400.923700000159442,200400.923700000159442
24115,6028,SW,447,200365.014899999834597,200365.014899999834597
24116,6028,SE,447,200400.923700000159442,200400.923700000159442
24117,6029,NW,448,200400.923700000159442,200400.923700000159442
24118,6029,NE,448,200409.415099999867380,200409.415099999867380
24119,6029,SW,448,200400.923700000159442,200400.923700000159442
24120,6029,SE,448,200409.817699999548495,200409.817699999548495
24121,6030,NW,467,200365.014899999834597,200365.014899999834597
24122,6030,NE,467,200400.923700000159442,200400.923700000159442
24123,6030,SW,467,200365.552000000141561,200365.552000000141561
24124,6030,SE,467,200400.923700000159442,200400.923700000159442
24125,6031,NW,468,200400.923700000159442,200400.923700000159442
24126,6031,NE,468,200418.765999999828637,200418.765999999828637
24127,6031,SW,468,200400.923700000159442,200400.923700000159442
24128,6031,SE,468,200419.128600000403821,200419.128600000403821
24129,6032,NW,498,201258.081199999898672,201258.081199999898672
24130,6032,NE,498,201300.923700000159442,201300.923700000159442
24131,6032,SW,498,201258.408300000242889,201258.408300000242889
24132,6032,SE,498,201300.923700000159442,201300.923700000159442
24133,6033,NW,499,201300.923700000159442,201300.923700000159442
24134,6033,NE,499,201337.887699999846518,201337.887699999846518
24135,6033,SW,499,201300.923700000159442,201300.923700000159442
24136,6033,SE,499,201338.179600000381470,201338.179600000381470
24137,6034,NW,479,201235.892900000326335,201235.892900000326335
24138,6034,NE,479,201250.923700000159442,201250.923700000159442
24139,6034,SW,479,201236.427000000141561,201236.427000000141561
24140,6034,SE,479,201250.923700000159442,201250.923700000159442
24141,6035,NW,480,201250.923700000159442,201250.923700000159442
24142,6035,NE,480,201300.923700000159442,201300.923700000159442
24143,6035,SW,480,201250.923700000159442,201250.923700000159442
24144,6035,SE,480,201300.923700000159442,201300.923700000159442
24145,6036,NW,481,201300.923700000159442,201300.923700000159442
24146,6036,NE,481,201302.438599999994040,201302.438599999994040
24147,6036,SW,481,201300.923700000159442,201300.923700000159442
24148,6036,SE,481,201302.591500000096858,201302.591500000096858
24149,6037,NW,564,203269.112700000405312,203269.112700000405312
24150,6037,NE,564,203283.955699999816716,203283.955699999816716
24151,6037,SW,564,203269.112700000405312,203269.112700000405312
24152,6037,SE,564,203293.374699999578297,203293.374699999578297
24153,6038,NW,578,203212.438099999912083,203212.438099999912083
24154,6038,NE,578,203250.923700000159442,203250.923700000159442
24155,6038,SW,578,203215.567699999548495,203215.567699999548495
24156,6038,SE,578,203250.923700000159442,203250.923700000159442
24157,6039,NW,579,203250.923700000159442,203250.923700000159442
24158,6039,NE,579,203292.957899999804795,203292.957899999804795
24159,6039,SW,579,203250.923700000159442,203250.923700000159442
24160,6039,SE,579,203292.957899999804795,203292.957899999804795
24161,6040,NW,596,203215.567699999548495,203215.567699999548495
24162,6040,NE,596,203231.569000000134110,203231.569000000134110
24163,6040,SW,596,203221.874300000257790,203221.874300000257790
24164,6040,SE,596,203231.569000000134110,203231.569000000134110
24165,6041,NW,629,203016.113599999807775,203016.113599999807775
24166,6041,NE,629,203027.624800000339746,203027.624800000339746
24167,6041,SW,629,203014.436900000087917,203014.436900000087917
24168,6041,SE,629,203026.544999999925494,203026.544999999925494
24169,6042,NW,631,203411.783699999563396,203411.783699999563396
24170,6042,NE,631,203450.923700000159442,203450.923700000159442
24171,6042,SW,631,203407.673899999819696,203407.673899999819696
24172,6042,SE,631,203450.923700000159442,203450.923700000159442
24173,6043,NW,632,203450.923700000159442,203450.923700000159442
24174,6043,NE,632,203472.568099999800324,203472.568099999800324
24175,6043,SW,632,203450.923700000159442,203450.923700000159442
24176,6043,SE,632,203468.653800000436604,203468.653800000436604
24177,6044,NW,630,203400.372000000439584,203400.372000000439584
24178,6044,NE,630,203400.923700000159442,203400.923700000159442
24179,6044,SW,630,203398.391099999658763,203398.391099999658763
24180,6044,SE,630,203400.923700000159442,203400.923700000159442
24181,6045,NW,631,203400.923700000159442,203400.923700000159442
24182,6045,NE,631,203449.601700000464916,203449.601700000464916
24183,6045,SW,631,203400.923700000159442,203400.923700000159442
24184,6045,SE,631,203449.601700000464916,203449.601700000464916
24185,6046,NW,644,203398.391099999658763,203398.391099999658763
24186,6046,NE,644,203400.923700000159442,203400.923700000159442
24187,6046,SW,644,203400.923700000159442,203400.923700000159442
24188,6046,SE,644,203400.923700000159442,203400.923700000159442
24189,6047,NW,645,203400.923700000159442,203400.923700000159442
24190,6047,NE,645,203450.923700000159442,203450.923700000159442
24191,6047,SW,645,203401.531299999915063,203401.531299999915063
24192,6047,SE,645,203450.923700000159442,203450.923700000159442
24193,6048,NW,646,203450.923700000159442,203450.923700000159442
24194,6048,NE,646,203488.861700000241399,203488.861700000241399
24195,6048,SW,646,203450.923700000159442,203450.923700000159442
24196,6048,SE,646,203484.874200000427663,203484.874200000427663
24197,6049,NW,656,203401.531299999915063,203401.531299999915063
24198,6049,NE,656,203450.923700000159442,203450.923700000159442
24199,6049,SW,656,203401.269299999810755,203401.269299999810755
24200,6049,SE,656,203450.923700000159442,203450.923700000159442
24201,6050,NW,657,203450.923700000159442,203450.923700000159442
24202,6050,NE,657,203484.874200000427663,203484.874200000427663
24203,6050,SW,657,203450.923700000159442,203450.923700000159442
24204,6050,SE,657,203483.591000000014901,203483.591000000014901
24205,6051,NW,935,203750.923700000159442,203750.923700000159442
24206,6051,NE,935,203750.923700000159442,203750.923700000159442
24207,6051,SW,935,203745.190000000409782,203745.190000000409782
24208,6051,SE,935,203750.923700000159442,203750.923700000159442
24209,6052,NW,936,203755.030500000342727,203755.030500000342727
24210,6052,NE,936,203764.867800000123680,203764.867800000123680
24211,6052,SW,936,203750.923700000159442,203750.923700000159442
24212,6052,SE,936,203755.654900000430644,203755.654900000430644
24213,6053,NW,946,203745.190000000409782,203745.190000000409782
24214,6053,NE,946,203750.923700000159442,203750.923700000159442
24215,6053,SW,946,203740.253200000151992,203740.253200000151992
24216,6053,SE,946,203750.273299999535084,203750.273299999535084
24217,6054,NW,947,203750.923700000159442,203750.923700000159442
24218,6054,NE,947,203755.654900000430644,203755.654900000430644
24219,6054,SW,947,203750.923700000159442,203750.923700000159442
24220,6054,SE,947,203750.923700000159442,203750.923700000159442
24221,6055,NW,944,203600.923700000159442,203600.923700000159442
24222,6055,NE,944,203600.923700000159442,203600.923700000159442
24223,6055,SW,944,203592.788700000382960,203592.788700000382960
24224,6055,SE,944,203600.923700000159442,203600.923700000159442
24225,6056,NW,945,203604.098600000143051,203604.098600000143051
24226,6056,NE,945,203621.572499999776483,203621.572499999776483
